PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Navarra,SI,NO,NO,Alto,SI,No,NO,3k-5k,30k-50k,0,18-40,0,0.8185743,0.18142569
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Cadiz,NO,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Zaragoza,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.8637877,0.13621229
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Las Palmas,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.70073056,0.29926944
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Tarragona,SI,NO,NO,Medio,SI,No,NO,2k-3k,10k-20k,1,40-50,1,0.3961441,0.6038559
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Albacete,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Baleares,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98172826,0.018271727
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,18-40,1,0.36874896,0.63125104
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,SI,No,NO,2k-3k,20k-30k,1,50-60,1,0.2630692,0.7369308
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Financiera Banco,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,1,60+,0,0.8490589,0.15094109
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Castellon,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.96423227,0.035767727
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,2,18-40,0,0.7887536,0.21124636
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia grave,NO,2k-3k,0-10k,0,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.18456769,0.8154323
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Zaragoza,NO,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.84061253,0.15938747
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Baleares,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.70073056,0.29926944
A,TIPO1,FUEL 1,Baja,M,Financiera Banco,SOLTERO,F,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Financiera Banco,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,1,18-40,0,0.89053315,0.109466836
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Funcionario,Santa Cruz de Tenerife,SI,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.85535437,0.14464563
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Orense,NO,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.7810592,0.21894078
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Toledo,NO,NO,SI,Alto,NO DATA,Averia leve,NO,2k-3k,0-10k,1,18-40,1,0.14255995,0.85744005
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.70073056,0.29926944
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,1,18-40,0,0.89053315,0.109466836
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.5944573,0.40554267
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,2k-3k,30k-50k,2,50-60,0,0.8945726,0.105427414
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Toledo,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98209333,0.017906692
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Badajoz,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.98172826,0.018271727
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Madrid,SI,NO,NO,Alto,SI,No,NO,3k-5k,30k-50k,0,50-60,0,0.82973814,0.17026186
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6811376,0.31886238
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Santa Cruz de Tenerife,SI,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.6811376,0.31886238
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,OTROS,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98776674,0.012233276
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,EN PAREJA,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,No,NO,2k-3k,20k-30k,1,18-40,0,0.81954265,0.18045734
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Alava,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,0-10k,1,18-40,0,0.989079,0.010921014
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Badajoz,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Granada,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Teruel,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.6811376,0.31886238
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,3k-5k,0-10k,2,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Funcionario,Barcelona,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.82835174,0.17164826
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Autonomo,Alicante,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98776674,0.012233276
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Las Palmas,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Cantabria,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,SI,2k-3k,0-10k,2,18-40,0,0.7328131,0.2671869
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,3k-5k,20k-30k,1,18-40,0,0.90048385,0.09951612
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Funcionario,Segovia,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,0,0.9458637,0.054136273
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Palencia,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98300105,0.016998952
A,TIPO1,FUEL 1,Baja,M,Otros,OTROS,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.9867257,0.013274337
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.93900687,0.060993124
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Alava,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Tarragona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.84061253,0.15938747
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,2k-3k,20k-30k,1,50-60,1,0.26805687,0.73194313
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,M,Empresa,Huelva,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.9848828,0.015117219
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Pontevedra,SI,NO,NO,Medio,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Las Palmas,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,F,Empresa,Las Palmas,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98776674,0.012233276
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Santa Cruz de Tenerife,SI,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6811376,0.31886238
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Lugo,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,EN PAREJA,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,18-40,0,0.7328131,0.2671869
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,SI,3k-5k,0-10k,2,18-40,1,0.36874896,0.63125104
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia leve,NO,5k-10k,0-10k,1,18-40,0,0.7357345,0.26426548
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,18-40,0,0.83072233,0.16927764
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Lacoruna,SI,NO,NO,Medio,NO DATA,Averia grave,SI,3k-5k,0-10k,1,18-40,0,0.94844484,0.051555146
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,No,NO,2k-3k,20k-30k,1,40-50,0,0.9040414,0.09595862
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,SI,3k-5k,0-10k,1,18-40,0,0.94844484,0.051555146
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Santa Cruz de Tenerife,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.7209134,0.2790866
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,OTROS,F,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.76371795,0.23628205
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Navarra,NO,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.7810592,0.21894078
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Lacoruna,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Financiera Banco,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Murcia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Gerona,SI,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Vizcaya,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98209333,0.017906692
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Asturias,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.65257335,0.34742668
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.5944573,0.40554267
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Alava,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.94441956,0.055580445
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Santa Cruz de Tenerife,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.46612608,0.5338739
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Cordoba,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14255995,0.85744005
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia leve,NO,0-2k,0-10k,2,18-40,0,0.98123294,0.018767042
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,M,Empresa,Santa Cruz de Tenerife,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.91325283,0.08674714
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Alicante,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,2,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Funcionario,Castellon,SI,NO,SI,Medio,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.78833044,0.21166955
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.9867257,0.013274337
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Barcelona,SI,NO,NO,Medio,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Navarra,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.70073056,0.29926944
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,1,18-40,1,0.36874896,0.63125104
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Funcionario,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,0,0.9891383,0.010861694
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Tarragona,NO,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.758237,0.24176298
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Murcia,SI,NO,SI,Medio,NO DATA,Averia muy grave,SI,3k-5k,0-10k,2,18-40,1,0.36874896,0.63125104
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,M,Empresa,Huelva,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.9867257,0.013274337
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14255995,0.85744005
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Funcionario,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,18-40,1,0.45280218,0.5471978
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,0-10k,1,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Guadalajara,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.70073056,0.29926944
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Vizcaya,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,2,18-40,0,0.93900687,0.060993124
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Autonomo,Alicante,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.95833945,0.041660573
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.42211127,0.5778887
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Malaga,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,2,18-40,0,0.98300105,0.016998952
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,M,Empresa,Las Palmas,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,0,0.9867257,0.013274337
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,M,Empresa,Cantabria,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6323455,0.3676545
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Leon,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,1,18-40,0,0.96423227,0.035767727
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Alava,SI,NO,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,18-40,0,0.94844484,0.051555146
