PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Funcionario,Valladolid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.2746812,0.7253188
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Toledo,SI,NO,SI,Medio,NO DATA,Averia muy grave,SI,3k-5k,0-10k,2,50-60,1,0.08702421,0.9129758
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Tarragona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.06595236,0.93404764
B,TIPO6,FUEL 1,Media,M,Financiera Marca,EN PAREJA,M,Empresa,Toledo,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.14255995,0.85744005
B,TIPO6,FUEL 1,Media,M,Financiera Marca,OTROS,F,Empresa,Alicante,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,60+,1,0.043269515,0.9567305
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Albacete,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.25803268,0.7419673
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.25803268,0.7419673
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Teruel,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,2,18-40,1,0.18456769,0.8154323
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,0,40-50,1,0.30917203,0.69082797
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,50-60,1,0.17655492,0.8234451
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,40-50,1,0.14255995,0.85744005
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Lacoruna,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,0,60+,1,0.34247613,0.6575239
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO6,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,Averia grave,NO,2k-3k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Almeria,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,60+,1,0.23575753,0.7642425
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Segovia,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,1,0.12411153,0.87588847
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Funcionario,Santa Cruz de Tenerife,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.2746812,0.7253188
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.06284034,0.93715966
B,TIPO6,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Castellon,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,40-50,1,0.2334246,0.7665754
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,40-50,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Salamanca,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.12838793,0.8716121
B,TIPO6,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,SI,No,NO,0-2k,20k-30k,2,50-60,1,0.2630692,0.7369308
B,TIPO6,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Asturias,SI,NO,SI,Alto,NO DATA,Averia grave,NO,3k-5k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO6,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Valladolid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.06595236,0.93404764
B,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Murcia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.48230755,0.51769245
B,TIPO1,FUEL 1,Baja,M,Financiera Marca,SOLTERO,M,Empresa,Murcia,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,1,60+,1,0.4252835,0.5747165
B,TIPO1,FUEL 1,Baja,M,Financiera Marca,EN PAREJA,F,Empresa,Alicante,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Granada,SI,NO,SI,Medio,SI,No,NO,0-2k,10k-20k,1,40-50,1,0.39371264,0.60628736
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,1,18-40,1,0.3961441,0.6038559
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Medio-Bajo,SI,No,NO,0-2k,20k-30k,1,50-60,1,0.23534751,0.7646525
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Alava,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Funcionario,Zamora,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.32832778,0.6716722
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Burgos,SI,NO,SI,Medio,SI,No,SI,0-2k,20k-30k,1,50-60,1,0.32167238,0.6783276
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Las Palmas,NO,NO,SI,Alto,NO DATA,No,SI,2k-3k,0-10k,0,60+,1,0.4252835,0.5747165
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,50-60,1,0.18456769,0.8154323
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,50-60,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Valencia,SI,NO,NO,Medio,SI,No,NO,0-2k,20k-30k,1,40-50,1,0.26805687,0.73194313
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,2,50-60,1,0.17528826,0.82471174
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Alava,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,2,60+,1,0.25803268,0.7419673
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,3k-5k,30k-50k,2,40-50,1,0.2821173,0.7178827
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Funcionario,Lugo,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.39796668,0.6020333
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Funcionario,Leon,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,60+,1,0.39796668,0.6020333
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.38812286,0.61187714
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Medio,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.17528826,0.82471174
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,2,18-40,1,0.06595236,0.93404764
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Palencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,0,40-50,1,0.30917203,0.69082797
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Lacoruna,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Badajoz,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,0,40-50,1,0.38812286,0.61187714
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,SI,NO,SI,Medio-Bajo,NO DATA,Averia grave,NO,3k-5k,0-10k,0,40-50,1,0.3649631,0.6350369
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Toledo,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,2,50-60,1,0.06595236,0.93404764
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Funcionario,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.4681552,0.5318448
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Medio-Bajo,NO DATA,No,SI,0-2k,0-10k,1,40-50,1,0.34962738,0.6503726
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,SI,Medio,NO DATA,No,NO,0-2k,0-10k,1,40-50,1,0.06595236,0.93404764
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,1,60+,1,0.15289652,0.8471035
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Jaen,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Alicante,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,2,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.23575753,0.7642425
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,1,40-50,1,0.36874896,0.63125104
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Lugo,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,0,60+,1,0.13583595,0.86416405
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,EN PAREJA,F,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,40-50,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Lacoruna,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.23575753,0.7642425
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Toledo,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.30065244,0.69934756
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Funcionario,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.070522785,0.9294772
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,0,60+,1,0.4252835,0.5747165
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Granada,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,EN PAREJA,M,Autonomo,Malaga,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Gerona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.031883,0.968117
B,TIPO1,FUEL 1,Media,M,Contado,EN PAREJA,F,Empresa,Malaga,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,50-60,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,OTROS,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.23575753,0.7642425
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.17655492,0.8234451
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,50-60,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Toledo,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,50-60,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,Averia leve,NO,3k-5k,0-10k,1,60+,1,0.23575753,0.7642425
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Segovia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,40-50,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.12838793,0.8716121
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,SI,0-2k,0-10k,1,18-40,1,0.36874896,0.63125104
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.14255995,0.85744005
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,50-60,1,0.12411153,0.87588847
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.004614055,0.99538594
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Huelva,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.48230755,0.51769245
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Alava,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.25803268,0.7419673
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.06595236,0.93404764
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Tarragona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.06284034,0.93715966
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,50-60,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Cantabria,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19664818,0.8033518
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Santa Cruz de Tenerife,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.004614055,0.99538594
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Cordoba,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,18-40,1,0.42211127,0.5778887
